squareMeters;numberOfRooms;hasYard;hasPool;floors;cityCode;cityPartRange;numPrevOwners;made;isNewBuilt;hasStormProtector;basement;attic;garage;hasStorageRoom;hasGuestRoom;price;category
99985;20;0;0;77;28887;9;5;2003;0;1;3025;6669;354;1;1;100042783;0
61235;83;0;1;36;630;7;3;1990;1;0;4099;6104;929;1;5;6128731;0
31451;1;1;0;37;30314;1;3;1995;1;1;3103;4302;311;0;2;31533505;0
14366;15;1;1;15;16730;6;9;2009;1;1;5596;6777;230;1;9;14429209;1
96237;80;1;1;32;1798;5;4;2015;1;0;3692;3433;181;1;10;96317955;1
51391;73;0;1;73;93977;8;3;2008;0;1;3336;124;223;0;3;51458558;0
61448;69;0;0;52;53401;6;4;2011;0;1;4170;7715;888;1;5;61483091;0
16789;53;0;0;42;61555;10;5;1990;1;0;6329;4846;900;1;9;1681437;0
67527;38;1;0;57;72494;5;7;2005;0;0;4421;7701;417;1;7;67586415;0
86472;67;0;1;72;27066;9;9;2007;0;0;9033;5416;518;0;8;86498207;0
45521;19;1;0;12;47541;8;3;2009;1;1;4128;1219;588;1;7;45582279;0
23782;31;1;1;74;59962;5;8;1994;1;1;6830;7986;158;1;10;23855284;1
36704;74;1;1;100;23421;2;1;2007;0;0;1014;6314;933;0;0;36826207;0
59718;72;1;1;91;15440;4;5;2008;1;0;6400;9575;141;0;7;59843348;1
88548;96;1;1;3;4531;6;1;1992;0;0;5585;3891;365;0;5;88615252;0
91270;52;1;1;86;21253;10;2;1999;1;1;7262;4020;299;0;6;91434329;1
71414;69;0;0;57;49736;2;2;2000;0;1;8835;2024;939;0;1;7143211;0
65653;74;1;0;86;84990;7;1;2002;0;0;2341;1149;439;1;4;65711682;0
62770;46;0;0;65;61802;9;7;1998;0;0;6143;6505;161;0;2;62792098;0
88346;63;0;0;66;38853;6;9;2007;1;1;6444;2799;682;0;8;88372827;0
48817;58;1;1;89;97760;5;8;2000;1;0;6840;2079;171;1;8;4888333;1
59213;78;1;0;60;14101;10;9;2001;0;0;100;4708;957;1;2;59292791;0
65160;67;0;1;5;43965;7;9;2006;0;1;3868;9255;833;0;10;65196216;0
86045;10;0;0;14;55043;2;7;2021;1;1;4118;5664;554;1;2;86057901;0
6820;99;1;1;86;91236;10;1;2001;1;1;4589;7146;237;1;8;6924211;1
33704;55;0;1;47;47110;7;5;1996;0;1;1402;8929;691;0;0;33758916;0
10460;57;1;0;85;29885;4;6;2020;0;1;5902;1754;815;1;4;1049039;0
92256;32;0;1;35;73315;10;1;2014;0;1;8875;570;582;0;1;92312734;0
85490;65;0;0;70;97333;6;7;1993;1;0;1837;6125;678;1;5;85541093;0
74012;48;1;0;99;97530;10;7;1998;0;0;7666;6591;298;0;1;74103088;0
53155;20;1;0;82;25447;7;2;2007;1;1;8138;5238;902;1;7;53248887;0
41573;78;1;1;36;71474;8;8;2016;0;0;7331;5579;445;0;7;41652836;0
46413;38;1;1;18;22984;4;4;2002;1;0;1579;9465;361;0;10;46525472;1
99932;16;0;0;14;267;1;8;1994;0;0;8592;2896;388;1;7;99940934;0
47715;16;0;0;93;96495;4;6;1992;0;0;3291;8856;698;1;9;47728292;0
41565;73;0;1;37;3214;5;3;2021;1;1;1751;8494;180;1;4;41640381;0
98213;89;1;0;38;94823;7;4;1995;1;0;1490;2769;760;0;1;98292745;0
79435;25;1;0;42;68707;4;7;2015;0;0;2238;5804;655;1;7;79525695;0
9517;74;0;0;29;14348;2;5;2018;1;1;7731;4629;636;0;8;9530398;0
5329;40;0;0;58;38935;4;9;1994;0;1;2706;9104;239;0;6;5390674;0
79988;36;1;0;79;27623;1;9;2019;0;0;5860;3173;513;0;9;80076599;0
34800;11;1;1;84;18660;7;7;2003;1;1;5701;4024;323;0;0;34892843;1
40505;50;1;0;51;77597;4;4;2013;1;0;514;7336;173;1;10;40564223;0
22034;71;0;0;76;68451;10;3;2004;1;0;5160;2049;739;0;1;22088604;0
15610;83;0;0;26;87644;2;6;2009;0;1;4716;4331;749;1;2;15632689;0
10175;4;0;0;79;98517;6;3;2013;0;0;371;6316;881;0;8;10216353;0
51528;47;0;0;11;52216;2;2;1999;0;0;1149;2787;861;1;4;51535729;0
76014;51;1;0;98;69427;10;3;1995;0;0;8372;2728;809;1;5;76062465;0
3048;44;1;0;68;85476;10;3;1996;1;1;4581;1348;208;0;7;3130866;0
9035;72;1;0;2;79230;4;8;2006;1;0;3865;1094;508;1;2;9075846;0
43501;85;1;1;84;7937;8;9;2000;0;1;6972;9552;350;0;9;4361707;0
14865;48;1;0;9;72670;5;9;1999;1;1;294;1597;106;0;1;14925189;0
74409;45;1;1;83;7209;2;5;2014;1;1;8003;122;976;1;5;74521744;1
97863;31;1;0;38;11088;2;8;1992;1;1;1887;2659;321;1;4;97948272;0
68115;38;0;0;20;7940;8;7;2014;0;0;5506;5832;542;1;7;68124814;0
51107;84;1;0;96;70430;8;8;1996;0;0;3856;346;331;1;5;51231016;0
55804;97;0;1;100;39023;2;9;2021;1;0;5922;9003;779;1;1;55941371;0
49431;28;0;0;96;21807;2;9;2003;1;1;5637;3266;644;1;10;49509043;0
42385;17;0;1;80;15400;5;6;1996;1;0;7301;912;312;1;10;42446666;0
36569;25;0;0;25;2563;10;10;1992;0;1;909;899;772;0;10;36586242;0
82006;16;1;0;61;34993;5;6;2015;0;0;732;2136;143;1;4;82044435;0
31241;22;1;1;52;17267;5;2;1997;1;0;2726;3567;858;0;9;31313727;1
65531;36;1;1;35;57641;7;10;2014;1;1;4998;5786;603;0;8;65655524;1
87886;81;0;1;82;78136;9;9;1996;0;1;6081;6873;470;1;9;87967226;0
21792;24;1;0;64;61387;1;2;1991;1;1;7975;1937;343;0;9;21825021;0
20175;19;1;0;8;85910;7;10;2021;1;0;3148;5392;765;0;2;20221531;0
72871;100;1;1;85;59245;4;6;2008;1;0;4451;4499;217;1;9;72920418;1
47582;51;1;1;77;38250;1;5;2017;0;0;8450;5075;797;0;4;47716087;0
63961;97;1;1;71;13838;6;10;2002;0;0;2228;9089;951;1;2;64043212;0
40816;27;0;1;86;72459;8;9;2014;1;1;7170;1194;692;0;9;40880734;0
27899;86;1;1;64;38551;6;2;1998;1;0;2211;3489;330;1;1;27994758;1
74571;36;1;0;42;23294;2;7;1998;0;1;3709;9615;918;1;10;74626598;0
71469;53;1;0;28;1253;1;5;2020;0;0;7204;565;170;0;8;7154294;0
94313;58;0;0;86;68203;7;3;2021;1;1;1627;6023;736;0;6;94337141;0
34511;7;0;1;24;90063;9;8;2006;0;0;7688;3057;822;1;3;34533726;0
56999;42;1;1;65;65661;2;5;2017;0;1;1551;4807;186;1;6;57090307;0
23450;83;1;0;83;55904;5;2;2013;1;1;1633;6229;727;1;6;23510483;0
43001;6;1;0;85;91430;3;3;1997;1;1;3147;7899;723;1;1;43117487;0
48825;41;0;0;25;83970;2;4;2000;1;0;7897;7315;354;0;9;4884350;0
15728;60;1;1;91;89491;6;1;1990;0;1;3750;8103;997;0;9;1582527;0
4840;29;0;1;32;53090;9;3;1993;1;1;5351;1350;650;1;6;4902323;0
79603;83;0;0;53;36415;4;1;2011;0;0;6538;8583;299;1;9;79641991;0
26328;12;1;1;8;54199;3;5;2009;1;0;5098;9630;375;0;10;26397129;1
93656;45;0;1;34;88235;3;7;1997;1;1;9808;1333;156;0;6;93726517;0
16771;48;1;0;18;41970;6;7;2014;0;1;995;5062;884;1;8;16826584;0
35285;97;1;0;59;87844;2;3;2018;0;0;184;5613;209;0;7;35338368;0
50747;71;0;0;36;58193;4;5;1991;0;0;685;8379;761;1;5;50783031;0
28452;50;0;0;72;65296;2;8;2007;0;0;4152;898;719;0;9;28498927;0
97763;85;0;1;98;93195;4;4;2004;0;1;303;8287;363;1;0;97810054;0
75461;16;1;1;77;84536;4;3;1991;1;1;9854;759;508;0;8;75562041;1
50931;1;1;0;79;83516;10;6;2008;0;0;1622;6326;859;1;9;51013398;0
83028;65;1;1;71;79082;6;2;2015;0;0;1837;3595;384;0;9;83147275;0
86084;97;0;1;44;48559;8;6;2012;1;1;9379;8734;958;0;1;86110892;0
99506;14;1;0;62;91675;4;1;2019;0;1;6320;8501;380;1;2;99567129;0
87669;27;1;0;11;70942;1;4;2008;0;0;4876;5867;138;0;10;87708488;0
16971;74;0;1;35;93433;10;3;2014;1;0;1873;5241;744;0;4;17051024;0
16856;66;0;1;92;2759;2;9;2003;0;1;6482;8793;266;1;2;16982273;0
92853;77;0;1;50;297;2;5;2005;0;0;6201;1459;528;1;10;92922395;0
58332;57;1;1;74;41297;3;9;2006;0;0;102;5217;668;1;5;58482906;0
46219;88;1;0;88;29524;6;9;2012;1;1;4624;4445;444;0;7;46312392;0
4780;10;1;0;93;35539;9;9;1993;1;1;4292;5196;528;1;10;4850373;0
75095;10;1;1;18;30446;4;5;1999;1;1;7986;4416;103;1;9;75135259;1
19796;4;1;0;30;59167;6;2;2005;1;0;9160;9986;745;1;6;19844615;0
41867;61;1;1;65;83849;7;7;2014;0;0;9906;6760;769;1;3;41991954;0
46187;54;0;1;82;40362;8;7;1998;1;0;3100;1081;271;0;1;46307128;0
7631;76;0;1;33;88327;6;4;2019;1;1;9516;8984;564;1;7;7694499;0
50384;30;0;1;23;671;4;7;2005;1;0;1349;6517;145;0;5;50419055;0
2041;16;0;1;34;27021;10;5;2014;0;1;5580;7186;690;0;7;2102334;0
19606;83;0;0;23;30437;3;7;2014;1;1;7491;6896;327;1;10;19619264;0
77646;20;0;1;25;79807;7;7;2016;0;0;7862;6557;606;1;0;77700736;0
79401;99;0;0;73;97865;8;5;1996;1;0;6739;2262;681;0;7;79417026;0
79380;51;0;1;50;64269;5;9;2004;0;1;9140;6886;280;1;3;79436814;0
77337;32;0;0;68;86551;2;4;1991;0;0;6260;6902;287;0;2;77391671;0
30551;80;0;1;68;64343;2;10;2009;0;0;4792;4958;853;0;0;30630189;0
9758;28;0;0;4;18505;1;9;1994;1;0;5511;1832;454;1;8;9764054;0
71370;18;0;1;16;60819;3;10;2013;1;0;9602;3703;969;0;1;71395413;0
42167;67;0;0;99;83682;4;6;2020;0;1;5838;467;398;1;4;4223638;0
68826;58;0;0;21;76890;2;2;2010;1;1;3126;1192;675;1;2;6884918;0
9529;71;0;1;41;72788;3;4;2019;0;1;9342;5719;247;1;1;9592549;0
40869;27;0;1;81;10051;1;6;2005;0;1;9403;2267;294;1;5;40944415;0
58938;83;1;1;64;51038;5;4;1996;0;0;5690;1146;738;0;9;59051616;0
58528;1;0;1;50;79667;1;1;2000;0;0;1886;372;444;0;9;5855444;0
18491;48;1;1;10;71001;5;5;1997;0;1;8154;3233;699;0;8;18548927;0
28739;24;0;0;44;53893;4;10;1990;1;1;4836;2536;620;1;7;2878087;0
8242;33;1;1;76;54430;1;8;2003;1;1;1941;3466;385;1;7;8412753;1
72120;20;1;0;14;97295;7;3;2015;0;1;1204;5831;402;1;6;72183505;0
70274;93;1;1;32;72187;6;10;1997;1;0;5016;8006;367;0;2;70328077;1
34477;75;1;1;17;88031;10;8;2001;0;0;6183;7824;771;1;6;34539501;0
78088;53;0;0;6;67157;7;4;1994;0;0;5869;20;248;1;7;78094754;0
46899;54;1;1;13;80984;9;4;1996;0;1;3837;1456;684;1;10;46984996;0
34428;92;1;0;64;23277;1;5;2002;1;0;402;4606;696;0;9;34509222;0
28168;11;1;0;93;10576;3;1;2019;1;0;5014;6045;100;1;2;28313679;0
61839;66;1;1;9;13131;1;9;2009;0;0;1392;5346;555;1;2;61897229;0
31657;58;0;0;2;7056;6;9;1996;0;0;3710;9209;151;0;6;31663316;0
43717;57;0;0;99;36508;3;7;2002;0;1;4893;9700;342;1;2;43815562;0
54715;74;0;0;38;6441;2;4;1997;0;1;5908;4317;776;0;7;54726077;0
23623;26;1;0;21;54284;7;9;1997;0;1;3751;4158;103;0;4;23686357;0
23759;33;0;0;56;81549;8;5;1996;0;1;8103;2704;408;0;3;23802836;0
25275;61;1;1;4;77195;10;4;2021;0;1;8279;9423;271;0;9;25315591;0
13323;46;1;1;32;64602;2;2;2019;0;0;9918;5068;124;1;8;13443509;0
87763;36;0;0;11;64490;2;3;2014;0;0;7043;300;536;1;8;87770414;0
2905;24;1;1;51;44641;10;5;2018;1;0;5801;8775;897;1;10;3013298;1
8403;22;0;1;47;73864;10;3;1994;0;0;1987;8326;365;0;5;8475324;0
79594;85;0;0;60;40723;9;2;2007;1;1;7192;8798;129;0;5;79622507;0
19773;15;0;1;39;36644;2;2;1998;1;0;3725;1373;673;0;1;19825448;0
41110;25;0;0;97;32332;5;7;2005;0;1;3861;6949;599;0;7;41166945;0
55660;9;1;1;26;84510;1;5;2021;1;1;5395;5590;335;0;1;55766011;1
6051;80;1;0;44;8340;5;10;2014;1;1;8621;9943;950;1;5;6105784;0
22907;26;0;1;1;1216;3;5;2017;1;0;4614;445;852;1;0;22961577;0
58679;60;1;0;46;95785;6;5;2011;1;1;3599;6354;795;0;4;58748281;0
55023;18;1;1;5;13;3;9;2010;1;0;9692;5951;610;0;0;5510997;1
51124;81;0;0;26;93857;1;5;2018;0;0;7199;6759;740;0;1;51140038;0
97422;48;0;0;17;84278;2;8;1996;1;1;2828;7888;422;0;8;97440556;0
66057;33;0;1;48;53247;10;3;2013;1;0;7500;9763;125;1;7;66155093;0
81319;64;0;1;39;71231;2;9;2010;1;0;4826;8919;690;0;6;8139384;0
12492;46;1;1;58;26974;2;1;1997;1;0;7229;4684;106;1;3;12648697;1
86634;95;0;0;84;62531;10;8;2019;1;0;3654;6899;370;0;2;86662339;0
23073;84;0;0;43;38713;10;4;2001;1;0;5481;7531;942;1;4;23098771;0
99171;91;0;0;86;65019;1;2;2020;1;0;6680;8053;296;1;1;9924776;0
81458;1;1;0;22;64994;9;6;1992;0;0;5742;856;984;1;5;81511512;0
92661;45;1;1;50;88032;7;6;2021;1;0;831;9890;390;1;8;92764481;1
43026;31;0;1;53;4035;7;7;1992;1;0;5946;9371;204;0;10;43055702;0
20259;31;0;0;66;67112;4;4;2018;1;1;8026;3253;392;0;6;20289458;0
60589;4;1;0;44;38501;3;7;2013;0;0;812;949;818;1;8;60628273;0
27328;53;1;0;98;64415;1;5;2012;1;1;4292;8131;943;1;8;27395622;0
88399;91;1;0;15;72840;9;9;2006;1;1;6762;9381;974;1;2;88452856;0
90474;46;0;0;48;62864;1;5;1996;0;0;3951;6181;864;1;10;90484176;0
11062;23;0;1;95;95085;8;2;2019;1;0;3872;8335;250;0;8;11168159;0
6639;100;1;1;29;97972;7;2;2004;0;0;2538;5362;252;0;5;6702984;0
98731;25;1;1;49;43371;4;7;1995;0;0;1222;8337;201;1;7;98837645;0
94556;53;1;1;17;60195;2;7;2010;1;0;7571;3766;782;1;0;9461299;1
25681;2;1;0;15;65688;8;7;2019;1;0;4757;915;515;0;8;25721519;0
76347;73;0;1;13;42855;9;6;2015;0;0;2560;6823;239;0;10;76397525;0
56609;13;1;0;25;11281;6;9;1992;1;0;7747;11;308;1;9;56657922;0
28825;79;0;0;35;44193;3;4;1991;0;1;9767;3333;144;1;2;28863041;0
78018;36;1;0;14;1749;2;9;1992;1;0;4892;4414;109;1;0;78068482;0
87873;66;0;1;50;4980;3;7;2017;0;0;1769;9857;381;1;5;87933547;0
69080;43;0;0;28;47553;3;6;1994;0;1;7755;2981;303;0;1;69111814;0
14945;33;1;1;3;54997;4;9;2015;0;0;6989;9351;678;0;8;15014365;0
95312;33;0;0;88;57320;6;8;1995;0;0;9960;7109;812;0;10;95368035;0
15167;21;0;1;83;61807;2;6;2006;1;0;6764;8649;225;1;9;15253936;0
89775;12;1;1;9;6372;4;1;1997;1;0;3023;2117;170;0;2;89837057;1
44718;63;0;0;67;83552;3;2;2008;0;1;2915;6977;113;1;2;44785148;0
68339;36;0;1;86;43765;7;9;2003;1;0;5303;338;129;1;9;68391273;0
52532;40;0;1;13;81736;6;6;2005;1;1;7799;6847;202;1;6;52565045;0
4882;53;0;0;56;54900;5;1;2017;1;1;2617;3629;803;0;3;4911237;0
78852;57;1;1;60;27466;6;3;2009;1;0;5461;1426;986;0;3;78964379;1
48214;83;0;0;30;17080;3;1;2013;1;0;5443;5204;699;0;2;48235413;0
90764;56;0;1;74;95156;7;9;2000;0;0;4366;4355;581;1;3;9082052;0
90957;88;0;1;79;62257;1;10;2003;0;1;4806;9299;920;0;6;90995163;0
15348;44;0;0;42;71099;5;6;2008;1;1;6784;8560;978;1;6;15389688;0
75112;87;1;0;58;92483;5;3;2004;0;1;4963;2337;147;1;8;75161124;0
50664;11;1;0;46;42043;3;7;1996;1;0;2863;3373;465;0;4;50756176;0
93176;21;0;1;50;48510;10;2;2002;0;0;3184;5105;256;1;8;93256572;0
14194;68;1;1;33;15625;2;7;2003;0;1;9140;9244;328;1;3;14299563;0
79133;46;1;1;84;40011;9;9;2013;1;1;9486;4890;691;1;1;79198043;1
25954;38;0;1;91;22192;6;1;2007;0;1;1700;5166;758;0;0;26061557;0
88639;99;1;0;28;40765;8;4;1998;0;0;5867;9348;141;0;4;88697238;0
60513;48;0;1;66;94459;6;7;2004;1;0;8616;6524;479;1;3;60568224;0
66759;45;0;0;93;27497;1;9;2006;1;1;8275;1715;860;0;0;66804566;0
7392;45;1;0;52;7310;1;6;1997;0;0;4996;8443;767;0;3;7458737;0
87718;94;1;1;2;3448;2;10;1992;0;0;8970;2755;911;0;2;87792762;0
87111;33;1;0;79;42728;5;5;2004;1;0;9576;7697;368;0;9;87218564;0
37340;97;0;1;7;18969;3;8;2013;0;1;7746;3553;687;1;0;37378363;0
70062;61;1;1;100;38792;6;9;2018;1;0;6185;3192;674;0;2;70193328;1
18441;89;1;0;24;70598;1;2;2003;0;0;8764;2745;875;1;10;18493213;0
51650;98;0;1;97;90953;5;1;2020;0;0;2207;4073;991;1;3;5173330;0
19686;29;1;0;76;75211;9;10;2009;1;0;4913;5121;614;1;5;19753479;0
3796;15;0;0;7;86493;3;1;2019;0;0;3992;5905;563;0;2;3802739;0
50148;10;0;1;94;20243;9;2;2019;1;1;2053;3543;431;0;5;50273059;0
24628;59;0;1;74;90938;4;7;1998;0;1;9241;2485;505;1;9;24697548;0
38936;6;0;0;91;91317;4;8;1995;0;1;7869;7961;253;1;2;38985675;0
55059;51;0;1;32;34208;1;6;1998;1;0;9156;8951;458;0;6;55127658;0
99372;13;1;1;94;95237;2;7;2008;0;0;3152;2909;212;0;6;99494808;0
59728;88;1;1;44;40630;3;7;1991;1;1;2957;7911;523;0;10;59822061;1
18795;40;1;1;70;96283;1;6;1998;0;0;111;7997;253;1;6;18894758;0
9641;83;0;1;58;93058;1;3;2006;0;1;5217;1186;682;1;7;9724976;0
54050;64;0;1;55;49185;3;6;2019;0;1;9818;4534;992;1;8;54114199;0
71195;100;1;0;45;56017;6;6;2017;0;1;4221;8445;962;1;5;71269097;0
38758;47;1;0;13;21669;2;10;2001;0;0;7089;4736;429;1;6;38797081;0
56577;37;0;0;71;51011;2;1;1992;1;0;5315;1214;498;1;8;56632402;0
94122;92;0;0;77;45430;10;4;2009;1;1;6278;4484;154;1;5;94146869;0
65062;68;0;0;46;68169;1;9;2000;0;0;6233;8959;236;1;5;6507002;0
44317;27;0;1;78;40994;4;3;2006;1;1;2182;906;150;0;9;44402936;0
58304;1;0;1;13;52299;7;6;1996;0;0;2895;1022;158;1;10;58368686;0
52169;67;1;1;47;47726;7;7;1997;1;1;2308;2680;222;1;4;52239057;1
98856;33;1;1;78;9286;9;4;2020;1;0;3715;7691;187;1;7;9898436;1
85462;52;0;1;95;73151;7;1;2006;0;0;4068;7;704;0;7;85542186;0
51703;56;0;1;83;79663;1;4;2000;1;0;3197;9057;835;1;6;5179465;0
8021;94;1;1;41;83575;9;3;2016;0;1;8673;5030;804;0;9;8119916;0
30415;40;0;1;66;11763;6;4;1995;1;1;4855;8017;624;0;1;30477365;0
82377;72;0;1;66;86648;3;8;2004;0;1;7891;7931;931;1;1;82413484;0
5135;71;0;1;26;84277;4;8;2010;0;0;4010;169;597;1;1;517460;0
57738;39;0;1;7;22855;10;9;2001;1;0;3799;4350;120;0;2;57776591;0
8108;51;1;0;82;31263;3;7;1992;0;1;4387;4757;570;1;8;8218042;0
75489;51;1;1;12;65979;8;8;1996;1;0;7521;5284;270;1;8;75563896;1
71332;68;1;0;62;92717;2;2;1995;1;0;644;6124;676;0;9;71410755;0
34827;92;0;0;81;4769;1;5;2017;0;0;9540;650;946;0;1;34891077;0
97586;74;0;1;19;6593;8;10;2015;0;1;2516;3652;213;1;1;97630405;0
81070;85;1;0;93;28177;6;7;1999;1;0;8146;7401;608;0;10;81146029;0
64963;41;0;1;57;71468;10;7;1996;0;0;4626;5178;587;1;10;65020976;0
23417;33;1;1;36;76697;9;4;2000;0;1;9900;2943;523;0;3;2346324;0
16576;38;0;1;94;61805;7;6;1996;0;1;8562;64;509;0;1;16678076;0
75520;53;1;1;23;5941;6;5;2002;0;1;8561;4759;765;0;9;75599212;0
70420;80;1;0;64;42951;5;1;2009;0;0;9102;996;181;0;6;70498059;0
78694;73;1;1;99;78009;7;10;2016;1;1;3695;9412;956;0;1;78860426;1
26681;75;1;0;21;41416;1;9;1994;0;1;9173;1381;652;0;9;26750514;0
10902;77;1;0;29;58057;3;5;1996;1;1;817;1834;582;0;8;10963386;0
84952;13;0;0;85;40406;4;10;2018;0;0;448;7902;241;0;9;85035068;0
67972;87;1;1;21;59094;10;6;2010;1;0;5459;7723;940;0;2;6804439;1
44002;58;1;0;36;92288;1;6;2017;0;1;2221;8306;385;1;6;44060977;0
51539;81;0;0;69;49751;10;1;1996;0;0;3926;5810;800;0;0;51552896;0
41702;75;0;0;6;12902;4;6;2014;1;1;8785;8869;873;0;1;41714574;0
87159;14;1;0;6;68010;8;2;1998;0;1;6669;1085;699;1;4;87212748;0
77304;25;1;1;90;81084;8;3;1999;0;0;928;4531;871;1;5;77411989;0
50168;36;1;0;41;17509;5;8;2003;1;1;7505;6514;303;0;10;50222933;0
96656;84;0;0;3;23527;6;2;2021;1;0;5453;7732;905;0;8;96663321;0
85768;82;1;0;68;12215;4;5;2001;0;0;3534;2979;509;0;9;85855661;0
76707;5;1;1;37;56082;2;4;2017;1;0;5908;7968;463;1;5;76800857;1
10359;90;1;1;3;69467;7;5;1990;0;1;9457;9123;969;0;2;1041647;0
3160;54;1;0;92;71037;7;10;2003;0;0;4243;8094;876;0;8;3225073;0
83015;83;0;1;56;8154;9;10;2006;1;1;9423;7545;500;1;7;83103216;0
13659;10;0;1;100;33818;9;9;2015;1;0;5179;4586;793;0;3;13737425;0
62751;59;0;1;92;91718;4;4;2015;0;0;6432;1214;959;0;7;62844215;0
63354;68;1;0;26;82639;3;5;2019;0;0;6477;8036;497;1;1;63393909;0
26486;41;0;1;9;45022;8;10;2021;0;1;5980;5506;872;1;2;26543471;0
58029;37;0;0;45;92783;5;4;1997;0;0;9718;2412;1000;0;7;58060047;0
18022;14;1;0;10;91478;8;1;2012;1;1;361;7842;398;1;2;18051732;0
31005;82;0;0;6;87883;5;2;2018;1;1;3184;3418;763;1;1;31019458;0
4794;11;1;1;31;79367;2;8;1998;0;0;4966;1820;170;1;2;4847738;0
90763;96;0;1;38;81677;8;9;2014;0;0;502;3996;646;1;10;90790214;0
21272;81;0;0;91;43885;5;2;2004;0;1;542;393;303;1;0;21338564;0
53895;47;0;0;21;84369;6;2;1992;0;1;8207;5698;969;0;3;53911022;0
7113;51;1;1;68;66177;4;1;2014;1;0;1959;6603;692;0;7;7213324;1
55490;51;1;0;82;92115;7;3;2018;1;1;4716;5249;207;0;5;55627728;0
91623;96;1;0;98;51837;7;3;1993;0;0;384;6491;737;0;8;91754043;0
94081;47;0;1;75;68146;4;5;2015;0;0;3111;6604;912;0;6;94119545;0
13176;45;1;1;30;57287;4;2;2017;1;1;5805;9969;326;0;10;13264967;1
30587;87;1;1;33;15207;9;4;2014;1;0;8852;8833;704;1;4;30686244;1
13019;31;1;0;95;52635;4;9;2014;0;1;4170;7554;743;1;7;13059884;0
50578;18;1;1;97;20843;6;8;1991;1;1;2729;777;614;0;4;50701801;1
40364;3;0;1;63;2420;5;4;2011;0;0;8580;8428;264;0;6;40434831;0
13851;48;0;0;22;59633;10;1;2018;1;1;632;1162;736;0;10;13873018;0
96134;69;0;1;57;40967;7;4;1999;0;0;7978;5023;691;0;6;96204339;0
32974;74;0;0;70;84061;10;2;1995;0;1;4198;9864;141;0;3;33000495;0
65164;75;1;0;20;34821;8;6;2015;0;0;9489;9895;427;1;0;65209485;0
44206;41;1;1;53;75726;2;2;1999;0;1;701;2440;331;1;2;44308719;0
37717;79;1;1;34;94775;5;3;1998;0;1;1872;7805;620;0;7;37799618;0
79724;78;0;0;88;96224;6;6;1993;0;1;8522;213;223;1;9;79745073;0
81055;72;1;1;90;22602;2;7;1997;0;0;3885;5875;987;0;3;81175077;0
63297;8;0;1;23;8537;3;10;1991;1;0;1777;5406;525;1;0;63368561;0
84392;53;1;1;41;68025;1;9;2012;0;0;6183;8551;242;1;8;84468492;0
35894;5;0;1;73;25953;2;3;1999;1;1;868;3420;627;1;0;35964009;0
48691;44;1;0;27;7876;2;3;1991;0;0;9037;2912;858;0;5;48734231;0
35272;80;1;1;70;36687;6;2;1993;0;1;4662;2725;572;0;7;35376993;0
24634;81;0;1;81;50872;9;9;1991;0;1;4967;6034;850;0;2;24677731;0
63533;57;1;0;11;91845;4;5;1996;1;0;205;2376;222;1;2;63563866;0
84288;81;0;1;6;14770;7;5;1994;1;0;7310;717;489;1;5;84317084;0
77271;53;0;1;39;69769;3;9;2010;1;0;4050;6941;403;0;7;7734866;0
62556;15;1;1;38;51501;5;5;2004;1;1;1851;2098;302;0;1;62658654;1
46903;40;0;0;78;42634;1;1;2018;0;0;97;1982;205;1;9;46937498;0
47553;58;1;1;65;44658;8;7;2020;1;1;8116;8875;252;0;1;4766558;1
63209;92;1;0;53;40896;8;6;2017;0;1;1766;1436;560;0;10;63287087;0
7772;66;1;0;70;73824;6;2;1999;0;0;7627;8529;825;1;3;7867439;0
22533;45;1;0;26;84729;3;9;2019;1;0;9988;3880;836;0;3;22570799;0
17238;35;1;0;25;39274;3;4;2017;1;1;7963;4935;869;1;0;17279437;0
8872;8;0;0;79;92273;6;8;2020;1;1;2116;6349;775;0;3;893632;0
49770;45;1;0;88;35422;4;9;2000;1;0;5884;9057;561;0;4;4987248;0
28703;93;0;0;26;78821;3;10;1999;1;1;7744;7727;415;0;9;28716999;0
45234;26;0;1;21;72811;6;10;1997;1;1;3683;4667;770;0;9;45306217;0
95296;49;1;1;19;4984;7;8;2006;1;1;4504;2115;578;0;5;95352716;1
83220;79;0;0;34;58350;2;1;2001;0;1;3856;3634;605;1;2;83252541;0
2442;2;0;0;78;91110;2;4;2019;0;0;464;3463;510;0;1;2488699;0
61905;14;1;1;76;50586;10;4;2015;0;0;9730;9870;712;1;5;62003095;0
3951;21;1;1;66;51179;3;5;2002;0;0;3990;9377;287;1;4;4070022;0
77963;53;0;0;77;38481;7;2;2004;1;1;8924;164;582;0;10;78017934;0
27947;67;0;1;26;10917;5;5;2003;0;0;836;3313;532;0;8;28008923;0
22585;71;0;1;12;36155;5;4;1991;1;1;1370;7304;441;1;6;22607621;0
64468;40;0;1;43;48716;8;10;1998;1;0;6157;8653;444;1;4;64527838;0
54272;65;0;1;39;97260;3;2;2012;1;1;9203;7437;798;1;0;54315962;0
1677;46;0;0;52;26178;9;10;2001;1;0;8237;7085;900;0;5;1720861;0
88629;83;0;1;33;45842;9;4;1997;1;1;4058;6168;522;1;0;88682267;0
62942;57;0;1;88;82134;2;2;2015;1;1;5179;4741;745;0;4;62999915;0
96145;96;0;0;43;17233;10;3;2007;0;1;5110;3431;102;1;6;96187977;0
